Column 0;Column 1;Column 2;Column 3;Column 4;Column 5;Column 6;Column 7;Column 8;versione
311926;5AE;311926;TPE;L347;2;2; - ;;117
311926;4AE;311926;TPE;L346;3;5; - ;;117
311926;4AE;311926;TPE;A108;3;6; - ;;117
311926;4AE;311926;TPE;L346;4;2; - ;;117
311926;5AE;311926;TPE;L347;4;3; - ;;117
311926;2DI;311926;SUPPLENZA PROVV. D;A110;4;5; - ;;117
311926;3AE;311926;TPE;A322;4;6; - ;;117
311926;3AE;311926;TPE;L347;5;1; - ;;117
311926;;311926;D1;;5;2; - ;;117
311926;4AE;311926;TPE;L346;5;3; - ;;117
311926;5AE;311926;TPE;A210;5;4; - ;;117
311926;5AE;311926;TPE;A312;5;5; - ;;117
4167883;2FL;4167883;CHI;L019;1;3; - ;;117
4167883;1FL;4167883;CHI;L015;1;4; - ;;117
4167883;1AI;4167883;CHI;L015;2;2; - ;;117
4167883;2EI;4167883;CHI;L019;3;2; - ;;117
4167883;1RI;4167883;CHI;L015;3;3; - ;;117
4167883;2QL;4167883;CHI;L019;3;4; - ;;117
4167883;1QL;4167883;CHI;L015;3;5; - ;;117
4167883;2BI;4167883;CHI;L019;3;6; - ;;117
4167883;2DI;4167883;CHI;L019;4;1; - ;;117
4167883;1EI;4167883;CHI;L015;4;2; - ;;117
4167883;2CI;4167883;CHI;L019;4;3; - ;;117
4167883;1DI;4167883;CHI;L015;4;4; - ;;117
4167883;1CI;4167883;CHI;L015;4;6; - ;;117
4167883;2RI;4167883;CHI;L019;5;1; - ;;117
4167883;2AI;4167883;CHI;L019;5;3; - ;;117
4167883;1BI;4167883;CHI;L015;5;4; - ;;117
3436381;2BI;3436381;SMS;PALESTRA;1;1; - ;;117
3436381;3CI;3436381;SMS;PALESTRA;1;2; - ;;117
3436381;4FI;3436381;SMS;PALESTRA;1;3; - ;;117
3436381;3AT;3436381;SMS;PALESTRA;2;1; - ;;117
3436381;3FI;3436381;SMS;PALESTRA;2;1; - ;;117
3436381;5CI;3436381;SMS;PALESTRA;2;2; - ;;117
3436381;3CI;3436381;SMS;PALESTRA;2;3; - ;;117
3436381;2BI;3436381;SMS;PALESTRA;3;1; - ;;117
3436381;2BI;3436381;SMS;PALESTRA;3;2; - ;;117
3436381;1BI;3436381;SMS;PALESTRA;3;3; - ;;117
3436381;1ME;3436381;SMS;PALESTRA;3;4; - ;;117
3436381;5CI;3436381;SMS;PALESTRA;4;1; - ;;117
3436381;4CI;3436381;SMS;PALESTRA;4;3; - ;;117
3436381;1BI;3436381;SMS;PALESTRA;4;4; - ;;117
3436381;3AT;3436381;SMS;PALESTRA;4;5; - ;;117
3436381;3FI;3436381;SMS;PALESTRA;4;5; - ;;117
3436381;1ME;3436381;SMS;PALESTRA;4;6; - ;;117
3436381;4FI;3436381;SMS;PALESTRA;5;4; - ;;117
3436381;4CI;3436381;SMS;PALESTRA;5;5; - ;;117
3436381;2ME;3436381;SMS;PALESTRA;5;6; - ;;117
312042;5AT;312042;TCT;L143;1;2; - ;;117
312042;5AT;312042;TCT;A062;1;3; - ;;117
312042;3AT;312042;TCT;L143;1;5; - ;;117
312042;3AT;312042;TCT;A205;1;6; - ;;117
312042;3AT;312042;TCT;L143;2;2; - ;;117
312042;4AT;312042;TCT;A061;2;3; - ;;117
312042;5AT;312042;TCT;L143;2;4; - ;;117
312042;5AT;312042;TCT;A062;3;1; - ;;117
312042;4AT;312042;TCT;L143;3;3; - ;;117
312042;4AT;312042;TCT;L143;3;4; - ;;117
312042;3AT;312042;TCT;L143;3;5; - ;;117
312042;5AT;312042;TCT;A062;4;5; - ;;117
312042;4AT;312042;TCT;A061;4;6; - ;;117
312042;3AT;312042;TCT;A205;5;2; - ;;117
312042;3AT;312042;TCT;A205;5;3; - ;;117
312042;5AT;312042;TCT;L143;5;4; - ;;117
312042;4AT;312042;TCT;L143;5;5; - ;;117
312042;4AT;312042;TCT;A061;5;6; - ;;117
5707655;4DI;5707655;TPI;L146;1;1; - ;;117
5707655;4DI;5707655;TPI;L146;1;2; - ;;117
5707655;3AI;5707655;SRI;L142;1;3; - ;;117
5707655;3EI;5707655;SRI;L247;2;1; - ;;117
5707655;4EI;5707655;TPI;L246;2;2; - ;;117
5707655;4AI;5707655;SRI;L146;2;3; - ;;117
5707655;3AI;5707655;SRI;L142;2;4; - ;;117
5707655;5AI;5707655;SRI;L145;2;6; - ;;117
5707655;3EI;5707655;SRI;L247;3;3; - ;;117
5707655;4EI;5707655;SRI;L246;3;4; - ;;117
5707655;4AI;5707655;SRI;L146;4;3; - ;;117
5707655;5CI;5707655;TPI;L141;4;5; - ;;117
5707655;5CI;5707655;TPI;L141;4;6; - ;;117
5707655;4EI;5707655;SRI;L246;5;2; - ;;117
5707655;5AI;5707655;SRI;L145;5;3; - ;;117
5707655;4EI;5707655;TPI;L246;5;4; - ;;117
5707655;5CI;5707655;TPI;L141;5;5; - ;;117
5707655;3DI;5707655;TPI;L142;5;6; - ;;117
4899028;1OE;4899028;STO;A315;1;3; - ;;117
4899028;2OE;4899028;LIT;A317;1;4; - ;;117
4899028;1NE;4899028;STO;A308;1;5; - ;;117
4899028;1OE;4899028;LIT;A315;2;1; - ;;117
4899028;1OE;4899028;LIT;A315;2;2; - ;;117
4899028;2OE;4899028;LIT;A317;2;3; - ;;117
4899028;2OE;4899028;LIT;A317;2;4; - ;;117
4899028;1OE;4899028;LIT;A315;3;1; - ;;117
4899028;2OE;4899028;LIT;A317;3;2; - ;;117
4899028;2OE;4899028;STO;A317;3;3; - ;;117
4899028;1NE;4899028;LIT;A308;3;5; - ;;117
4899028;1NE;4899028;LIT;A308;4;1; - ;;117
4899028;1OE;4899028;STO;A315;4;2; - ;;117
4899028;1NE;4899028;LIT;A308;5;1; - ;;117
4899028;1NE;4899028;LIT;A308;5;2; - ;;117
4899028;1OE;4899028;LIT;A315;5;4; - ;;117
4899028;1OE;4899028;LIT;A315;5;5; - ;;117
4899028;2OE;4899028;STO;A317;5;6; - ;;117
3502932;1ME;3502932;MAT;A309;1;1; - ;;117
3502932;2ME;3502932;MAT;A312;1;2; - ;;117
3502932;5BE;3502932;MAT;A262;1;3; - ;;117
3502932;1ME;3502932;MAT;A309;2;1; - ;;117
3502932;1ME;3502932;MAT;A309;2;2; - ;;117
3502932;4BE;3502932;CMP;A203;2;4; - ;;117
3502932;2ME;3502932;MAT;A312;2;5; - ;;117
3502932;3BE;3502932;MAT;A320;2;6; - ;;117
3502932;2ME;3502932;MAT;A312;3;1; - ;;117
3502932;4BE;3502932;MAT;A305;3;2; - ;;117
3502932;5BE;3502932;MAT;A308;3;3; - ;;117
3502932;3BE;3502932;MAT;A320;4;1; - ;;117
3502932;3BE;3502932;CMP;A320;4;2; - ;;117
3502932;4BE;3502932;MAT;A241;4;3; - ;;117
3502932;2ME;3502932;MAT;A312;5;1; - ;;117
3502932;3BE;3502932;MAT;A320;5;2; - ;;117
3502932;1ME;3502932;MAT;A309;5;4; - ;;117
3502932;5BE;3502932;MAT;A323;5;5; - ;;117
3502932;4BE;3502932;MAT;A220;5;6; - ;;117
5246334;4BL;5246334;SNT;L204;1;5; - ;;117
5246334;4AL;5246334;SNT;L204;1;6; - ;;117
5246334;3BL;5246334;SNT;A222;2;1; - ;;117
5246334;5BL;5246334;SNT;L204;2;2; - ;;117
5246334;;5246334;D1;;2;3; - ;;117
5246334;4AL;5246334;SNT;A241;2;4; - ;;117
5246334;5AL;5246334;SNT;A063;3;1; - ;;117
5246334;3AL;5246334;SNT;L204;3;2; - ;;117
5246334;5BL;5246334;SNT;L204;4;2; - ;;117
5246334;3AL;5246334;SNT;A220;4;3; - ;;117
5246334;4AL;5246334;SNT;L204;4;4; - ;;117
5246334;3BL;5246334;SNT;L204;4;5; - ;;117
5246334;4BL;5246334;SNT;A243;4;6; - ;;117
5246334;3BL;5246334;SNT;L204;5;2; - ;;117
5246334;4BL;5246334;SNT;L204;5;3; - ;;117
5246334;3AL;5246334;SNT;L204;5;4; - ;;117
5246334;5AL;5246334;SNT;L204;5;5; - ;;117
5246334;5BL;5246334;SNT;A064;5;6; - ;;117
3166398;3AC;3166398;LGC;A262;1;2; - ;;117
3166398;5BL;3166398;LGL;L244;1;3; - ;;117
3166398;4AL;3166398;LGL;A241;1;5; - ;;117
3166398;5AL;3166398;LGL;L244;1;6; - ;;117
3166398;5AL;3166398;LGL;A063;2;3; - ;;117
3166398;5AL;3166398;LGL;L244;2;4; - ;;117
3166398;4AL;3166398;LGL;A241;2;5; - ;;117
3166398;5BL;3166398;LGL;L244;2;6; - ;;117
3166398;4AL;3166398;LGL;L244;3;1; - ;;117
3166398;4AL;3166398;LGL;L244;3;2; - ;;117
3166398;3AC;3166398;LGC;L244;3;3; - ;;117
3166398;5AL;3166398;LGL;L244;3;4; - ;;117
3166398;5BL;3166398;LGL;L244;3;6; - ;;117
3166398;5BL;3166398;LGL;L244;4;4; - ;;117
3166398;5AL;3166398;LGL;L244;4;5; - ;;117
3166398;5AL;3166398;LGL;A063;4;6; - ;;117
3166398;3AC;3166398;LGC;A262;5;1; - ;;117
3166398;4AL;3166398;LGL;L244;5;2; - ;;117
3166398;5BL;3166398;LGL;A064;5;3; - ;;117
3166398;5BL;3166398;LGL;A064;5;4; - ;;117
4414161;1NE;4414161;MAT;A308;2;4; - ;;117
4414161;1NE;4414161;MAT;A308;2;5; - ;;117
4414161;2NE;4414161;MAT;A310;2;6; - ;;117
4414161;1NE;4414161;MAT;A308;3;4; - ;;117
4414161;2NE;4414161;MAT;A310;3;5; - ;;117
4414161;2NE;4414161;MAT;A310;3;6; - ;;117
4414161;2NE;4414161;MAT;A310;5;4; - ;;117
4414161;1NE;4414161;MAT;A308;5;6; - ;;117
342803;1FL;342803;DIR;A217;1;1; - ;;117
342803;1SE;342803;DIR;A321;1;2; - ;;117
342803;2GL;342803;DIR;A214;1;3; - ;;117
342803;2FL;342803;DIR;A215;1;4; - ;;117
342803;1SE;342803;DIR;A321;2;1; - ;;117
342803;1FL;342803;DIR;A217;3;1; - ;;117
342803;2FL;342803;DIR;A215;3;2; - ;;117
342803;1GL;342803;DIR;A216;3;3; - ;;117
342803;2GL;342803;DIR;A214;5;2; - ;;117
342803;1GL;342803;DIR;A216;5;4; - ;;117
311931;1BI;311931;TIN;L246;1;2; - ;;117
311931;1AI;311931;TIN;L246;1;3; - ;;117
311931;1EI;311931;TIN;L242;1;5; - ;;117
311931;1DI;311931;TIN;L242;1;6; - ;;117
311931;1FL;311931;TIN;L242;2;4; - ;;117
311931;2CI;311931;SUPPLENZA PROVV. D;A201;2;5; - ;;117
311931;1CI;311931;TIN;L242;3;1; - ;;117
311931;1EI;311931;TIN;L242;3;3; - ;;117
311931;1FL;311931;TIN;L242;3;4; - ;;117
311931;;311931;D1;;3;5; - ;;117
311931;1GL;311931;TIN;L242;3;6; - ;;117
311931;;311931;D1;;4;1; - ;;117
311931;1AI;311931;TIN;L246;4;2; - ;;117
311931;1GL;311931;TIN;L242;4;3; - ;;117
311931;;311931;D1;;4;4; - ;;117
311931;1BI;311931;TIN;L246;4;5; - ;;117
311931;1CI;311931;TIN;L242;5;2; - ;;117
311931;1DI;311931;TIN;L242;5;3; - ;;117
2394679;2FL;2394679;MAT;A215;2;3; - ;;117
2394679;2FL;2394679;MAT;A215;2;4; - ;;117
2394679;1FL;2394679;MAT;A217;2;5; - ;;117
2394679;2LE;2394679;MAT;A212;2;6; - ;;117
2394679;2FL;2394679;MAT;A215;4;1; - ;;117
2394679;2FL;2394679;MAT;A215;4;2; - ;;117
2394679;1FL;2394679;MAT;A217;4;3; - ;;117
2394679;2LE;2394679;MAT;A212;4;5; - ;;117
2394679;2LE;2394679;MAT;A212;5;3; - ;;117
2394679;2FL;2394679;MAT;A215;5;4; - ;;117
2394679;1FL;2394679;MAT;A217;5;5; - ;;117
2394679;1FL;2394679;MAT;A217;5;6; - ;;117
515494;3DI;515494;IRC;A123;1;1; - ;;117
515494;5AC;515494;IRC;A264;1;2; - ;;117
515494;1FL;515494;IRC;A217;1;3; - ;;117
515494;2PE;515494;IRC;A316;1;4; - ;;117
515494;1IL;515494;IRC;A307;1;5; - ;;117
515494;1LE;515494;IRC;A210;2;1; - ;;117
515494;4DI;515494;IRC;A164;2;2; - ;;117
515494;2ME;515494;IRC;A312;2;3; - ;;117
515494;2PE;515494;IRC;A316;3;3; - ;;117
515494;3EI;515494;IRC;A218;3;4; - ;;117
515494;2QL;515494;IRC;A318;3;6; - ;;117
515494;2QL;515494;IRC;A318;4;4; - ;;117
515494;3AC;515494;IRC;A262;4;5; - ;;117
515494;5DI;515494;IRC;A203;4;6; - ;;117
515494;4FI;515494;IRC;A162;5;1; - ;;117
515494;1ME;515494;IRC;A309;5;3; - ;;117
515494;2LE;515494;IRC;A212;5;4; - ;;117
515494;4AC;515494;IRC;A263;5;5; - ;;117
5744253;3BE;5744253;SAE;L346;1;1; - ;;117
5744253;5BE;5744253;TPE;L347;1;2; - ;;117
5744253;4BE;5744253;SAE;L346;1;3; - ;;117
5744253;5BE;5744253;SAE;L346;1;5; - ;;117
5744253;5BE;5744253;SAE;L346;2;1; - ;;117
5744253;4BE;5744253;TPE;L346;2;2; - ;;117
5744253;4BE;5744253;TPE;L346;2;3; - ;;117
5744253;4BE;5744253;SAE;L346;2;5; - ;;117
5744253;5BE;5744253;TPE;L347;3;4; - ;;117
5744253;5BE;5744253;TPE;L347;3;5; - ;;117
5744253;3BE;5744253;TPE;L347;3;6; - ;;117
5744253;3BE;5744253;SAE;L346;4;3; - ;;117
5744253;5BE;5744253;TPE;L347;4;4; - ;;117
5744253;4BE;5744253;TPE;L346;4;5; - ;;117
5744253;3BE;5744253;TPE;L347;4;6; - ;;117
5744253;3BE;5744253;TPE;L347;5;3; - ;;117
5744253;4BE;5744253;SAE;L346;5;5; - ;;117
5744253;5BE;5744253;SAE;L346;5;6; - ;;117
394836;4DI;394836;TPI;L146;1;1; - ;;117
394836;4DI;394836;TPI;L146;1;2; - ;;117
394836;5DI;394836;TPI;L141;1;3; - ;;117
394836;3DI;394836;TPI;L142;2;1; - ;;117
394836;3DI;394836;TPI;L142;2;1; - ;;117
394836;3DI;394836;SRI;A123;2;2; - ;;117
394836;5DI;394836;TPI;A122;2;3; - ;;117
394836;4DI;394836;SRI;L146;2;4; - ;;117
394836;4DI;394836;SRI;L146;2;5; - ;;117
394836;3DI;394836;SRI;A123;3;1; - ;;117
394836;4DI;394836;TPI;A164;3;2; - ;;117
394836;4DI;394836;SRI;A164;3;4; - ;;117
394836;4DI;394836;SRI;A164;3;5; - ;;117
394836;5DI;394836;TPI;L141;3;6; - ;;117
394836;3DI;394836;SRI;L142;4;1; - ;;117
394836;3DI;394836;TPI;A123;4;2; - ;;117
394836;5DI;394836;TPI;L141;4;3; - ;;117
394836;3DI;394836;SRI;L142;5;4; - ;;117
394836;3DI;394836;TPI;L142;5;6; - ;;117
4630093;4BL;4630093;STO;A243;1;1; - ;;117
4630093;1RI;4630093;LIT;A305;1;3; - ;;117
4630093;1RI;4630093;LIT;A305;1;4; - ;;117
4630093;5AC;4630093;LIT;A264;1;5; - ;;117
4630093;5AC;4630093;LIT;A264;1;6; - ;;117
4630093;1RI;4630093;STO;A305;2;3; - ;;117
4630093;4BL;4630093;LIT;A243;2;4; - ;;117
4630093;4BL;4630093;LIT;A243;2;5; - ;;117
4630093;5AC;4630093;LIT;A264;2;6; - ;;117
4630093;4BL;4630093;LIT;A243;3;1; - ;;117
4630093;4BL;4630093;STO;A243;3;2; - ;;117
4630093;1RI;4630093;STO;A305;3;4; - ;;117
4630093;5AC;4630093;LIT;A264;3;5; - ;;117
4630093;5AC;4630093;STO;A264;4;3; - ;;117
4630093;4BL;4630093;LIT;A243;4;4; - ;;117
4630093;1RI;4630093;LIT;A305;4;5; - ;;117
4630093;1RI;4630093;LIT;A305;4;6; - ;;117
4630093;5AC;4630093;STO;A264;5;3; - ;;117
5748157;5EI;5748157;LIT;A108;1;2; - ;;117
5748157;5EI;5748157;LIT;A064;1;3; - ;;117
5748157;4BE;5748157;STO;A308;1;4; - ;;117
5748157;4BE;5748157;STO;A305;1;5; - ;;117
5748157;1IL;5748157;LIT;A307;1;6; - ;;117
5748157;1IL;5748157;LIT;A307;2;5; - ;;117
5748157;1IL;5748157;STO;A307;2;6; - ;;117
5748157;4BE;5748157;LIT;A309;3;4; - ;;117
5748157;5EI;5748157;STO;A323;3;5; - ;;117
5748157;1IL;5748157;LIT;A307;3;6; - ;;117
5748157;5EI;5748157;STO;A121;4;1; - ;;117
5748157;5EI;5748157;LIT;A121;4;2; - ;;117
5748157;1IL;5748157;LIT;A307;4;3; - ;;117
5748157;1IL;5748157;STO;A307;4;4; - ;;117
5748157;4BE;5748157;LIT;A264;5;1; - ;;117
5748157;4BE;5748157;LIT;A264;5;2; - ;;117
5748157;5EI;5748157;LIT;A203;5;3; - ;;117
5748157;;5748157;D1;;5;4; - ;;117
5743873;2ME;5743873;DIR;A312;2;1; - ;;117
5743873;;5743873;D1;;2;2; - ;;117
5743873;;5743873;D1;;2;3; - ;;117
5743873;1ME;5743873;DIR;A309;3;1; - ;;117
5743873;2ME;5743873;DIR;A312;3;2; - ;;117
5743873;;5743873;D1;;3;3; - ;;117
5743873;2DI;5743873;SUPPLENZA PROVV. D;A110;3;5; - ;;117
5743873;;5743873;D1;;3;6; - ;;117
5743873;1ME;5743873;DIR;A309;4;1; - ;;117
5743873;;5743873;D1;;4;2; - ;;117
5743873;;5743873;D1;;5;5; - ;;117
5743873;;5743873;D1;;5;6; - ;;117
3570051;4BI;3570051;TPI;A223;1;2; - ;;117
3570051;5BI;3570051;SRI;A215;1;3; - ;;117
3570051;3BI;3570051;TPI;A221;1;5; - ;;117
3570051;4BI;3570051;SRI;A223;1;6; - ;;117
3570051;5BI;3570051;SRI;L145;2;1; - ;;117
3570051;5BI;3570051;SRI;L145;2;3; - ;;117
3570051;4BI;3570051;TPI;L247;2;4; - ;;117
3570051;4BI;3570051;SRI;L247;2;5; - ;;117
3570051;3BI;3570051;TPI;L142;2;6; - ;;117
3570051;3BI;3570051;TPI;L142;2;6; - ;;117
3570051;3BI;3570051;TPI;L142;3;1; - ;;117
3570051;4BI;3570051;SRI;L247;4;3; - ;;117
3570051;5BI;3570051;TPI;L145;4;4; - ;;117
3570051;5BI;3570051;SRI;A216;4;5; - ;;117
3570051;5BI;3570051;TPI;L145;4;6; - ;;117
3570051;5BI;3570051;TPI;A322;5;3; - ;;117
3570051;5BI;3570051;TPI;L145;5;4; - ;;117
3570051;4BI;3570051;SRI;A223;5;5; - ;;117
3570051;4BI;3570051;TPI;L247;5;6; - ;;117
5746843;5AI;5746843;GPI;L145;1;1; - ;;117
5746843;5DI;5746843;GPI;L141;1;2; - ;;117
5746843;;5746843;D1;;1;3; - ;;117
5746843;;5746843;D1;;1;4; - ;;117
5746843;5AI;5746843;GPI;L145;2;5; - ;;117
5746843;;5746843;D1;;2;6; - ;;117
5746843;;5746843;D1;;3;4; - ;;117
5746843;;5746843;D1;;3;5; - ;;117
5746843;5EI;5746843;GPI;L146;3;6; - ;;117
5746843;2PE;5746843;SUPPLENZA PROVV. D;A316;4;1; - ;;117
5746843;1ME;5746843;TIN;L242;4;2; - ;;117
5746843;;5746843;D1;;4;3; - ;;117
5746843;;5746843;D1;;4;4; - ;;117
5746843;5DI;5746843;GPI;L141;5;2; - ;;117
5746843;;5746843;D1;;5;3; - ;;117
5746843;1ME;5746843;TIN;L242;5;5; - ;;117
5746843;5EI;5746843;GPI;L146;5;6; - ;;117
312004;3AC;312004;MMC;L048;1;1; - ;;117
312004;4AL;312004;MML;L048;1;2; - ;;117
312004;3AC;312004;MMC;A262;2;1; - ;;117
312004;5AC;312004;MMC;L048;2;2; - ;;117
312004;4AC;312004;MMC;L048;2;4; - ;;117
312004;3AC;312004;SCM;L046;2;5; - ;;117
312004;4AL;312004;MML;L204;2;6; - ;;117
312004;5AC;312004;MMC;A264;3;1; - ;;117
312004;5AC;312004;MMC;L048;3;2; - ;;117
312004;4AL;312004;MML;A241;3;4; - ;;117
312004;3AC;312004;SCM;L046;3;5; - ;;117
312004;4AC;312004;MMC;A263;3;6; - ;;117
312004;3AC;312004;SCM;A262;4;1; - ;;117
312004;3AC;312004;SCM;A262;4;2; - ;;117
312004;3AC;312004;SCM;L048;4;3; - ;;117
312004;4AC;312004;MMC;L048;4;4; - ;;117
312004;5AC;312004;MMC;L048;5;1; - ;;117
312004;3AC;312004;MMC;L048;5;2; - ;;117
5707607;1ME;5707607;LIT;A309;1;2; - ;;117
5707607;1ME;5707607;STO;A309;1;3; - ;;117
5707607;2BI;5707607;STO;A108;1;4; - ;;117
5707607;2BI;5707607;LIT;A108;1;5; - ;;117
5707607;1BI;5707607;STO;A106;1;6; - ;;117
5707607;1BI;5707607;LIT;A106;2;4; - ;;117
5707607;1ME;5707607;LIT;A309;2;5; - ;;117
5707607;1BI;5707607;LIT;A106;3;1; - ;;117
5707607;1ME;5707607;STO;A309;3;2; - ;;117
5707607;2BI;5707607;LIT;A108;3;3; - ;;117
5707607;2BI;5707607;LIT;A108;4;3; - ;;117
5707607;2BI;5707607;STO;A108;4;4; - ;;117
5707607;1BI;5707607;LIT;A106;4;6; - ;;117
5707607;1ME;5707607;LIT;A309;5;1; - ;;117
5707607;1ME;5707607;LIT;A309;5;2; - ;;117
5707607;2BI;5707607;LIT;A108;5;3; - ;;117
5707607;1BI;5707607;STO;A106;5;5; - ;;117
5707607;1BI;5707607;LIT;A106;5;6; - ;;117
4127149;2DI;4127149;STA;A110;1;2; - ;;117
4127149;4CI;4127149;SRI;A261;1;3; - ;;117
4127149;5CI;4127149;SRI;L141;1;4; - ;;117
4127149;2CI;4127149;STA;A201;1;5; - ;;117
4127149;3CI;4127149;SRI;L142;1;6; - ;;117
4127149;5CI;4127149;SRI;A261;2;3; - ;;117
4127149;4CI;4127149;SRI;L141;2;4; - ;;117
4127149;3CI;4127149;SRI;L142;2;5; - ;;117
4127149;2CI;4127149;STA;A201;2;6; - ;;117
4127149;2DI;4127149;STA;A110;3;1; - ;;117
4127149;4CI;4127149;SRI;A261;3;2; - ;;117
4127149;3CI;4127149;SRI;A120;3;3; - ;;117
4127149;5CI;4127149;SRI;L141;3;4; - ;;117
4127149;4CI;4127149;SRI;L141;4;1; - ;;117
4127149;2DI;4127149;STA;A110;5;1; - ;;117
4127149;2DI;4127149;STA;A110;5;2; - ;;117
4127149;2CI;4127149;STA;A201;5;5; - ;;117
4127149;3CI;4127149;SRI;A120;5;6; - ;;117
420947;2GL;420947;CHI;L019;1;1; - ;;117
420947;2GL;420947;CHI;L019;1;1; - ;;117
420947;2NE;420947;CHI;A310;1;2; - ;;117
420947;2FL;420947;CHI;L019;1;3; - ;;117
420947;1FL;420947;CHI;L015;1;4; - ;;117
420947;1SE;420947;CHI;A321;1;6; - ;;117
420947;1GL;420947;CHI;L015;2;1; - ;;117
420947;1GL;420947;CHI;L015;2;1; - ;;117
420947;1FL;420947;CHI;A217;2;3; - ;;117
420947;1SE;420947;CHI;A321;2;4; - ;;117
420947;2GL;420947;CHI;A214;2;5; - ;;117
420947;2NE;420947;CHI;L019;3;3; - ;;117
420947;1SE;420947;CHI;L015;4;1; - ;;117
420947;2NE;420947;CHI;A310;4;2; - ;;117
420947;2GL;420947;CHI;A214;4;3; - ;;117
420947;1GL;420947;CHI;A216;4;4; - ;;117
420947;2FL;420947;CHI;A215;4;5; - ;;117
420947;1SE;420947;CHI;A321;5;1; - ;;117
420947;2FL;420947;CHI;A215;5;2; - ;;117
420947;1FL;420947;CHI;A217;5;3; - ;;117
4127151;3DI;4127151;INI;L142;1;4; - ;;117
4127151;3DI;4127151;INI;L142;1;5; - ;;117
4127151;3CI;4127151;TPI;A120;2;4; - ;;117
4127151;5CI;4127151;TPI;A062;2;5; - ;;117
4127151;3DI;4127151;INI;A123;2;6; - ;;117
4127151;4CI;4127151;TPI;L141;3;1; - ;;117
4127151;5CI;4127151;GPI;L141;3;2; - ;;117
4127151;5CI;4127151;GPI;L141;3;3; - ;;117
4127151;3DI;4127151;INI;A123;3;4; - ;;117
4127151;3CI;4127151;TPI;A120;3;5; - ;;117
4127151;4CI;4127151;TPI;L141;4;2; - ;;117
4127151;3CI;4127151;TPI;L146;4;4; - ;;117
4127151;3CI;4127151;TPI;L146;4;4; - ;;117
4127151;5CI;4127151;TPI;L141;4;5; - ;;117
4127151;5CI;4127151;TPI;L141;4;6; - ;;117
4127151;3DI;4127151;INI;A123;5;1; - ;;117
4127151;3DI;4127151;INI;L142;5;2; - ;;117
4127151;3CI;4127151;TPI;L146;5;4; - ;;117
4127151;5CI;4127151;TPI;L141;5;5; - ;;117
4127151;4CI;4127151;TPI;A261;5;6; - ;;117
5244113;3AT;5244113;SRT;L143;1;3; - ;;117
5244113;5AT;5244113;SRT;L145;1;4; - ;;117
5244113;3FI;5244113;TCI;A203;1;6; - ;;117
5244113;4AT;5244113;SRT;A061;2;5; - ;;117
5244113;3CI;5244113;TCI;A120;2;6; - ;;117
5244113;4AT;5244113;SRT;L145;3;1; - ;;117
5244113;3CI;5244113;TCI;L341;3;2; - ;;117
5244113;5AT;5244113;SRT;A062;3;3; - ;;117
5244113;5AT;5244113;SRT;L145;3;4; - ;;117
5244113;3AT;5244113;SRT;A205;3;6; - ;;117
5244113;5AT;5244113;SRT;A062;4;1; - ;;117
5244113;3AT;5244113;SRT;L143;4;2; - ;;117
5244113;3CI;5244113;TCI;L341;4;3; - ;;117
5244113;3FI;5244113;TCI;L341;4;4; - ;;117
5244113;4AT;5244113;SRT;L145;4;5; - ;;117
5244113;3AT;5244113;SRT;A205;5;4; - ;;117
5244113;3CI;5244113;TCI;A120;5;5; - ;;117
5244113;3FI;5244113;TCI;L341;5;6; - ;;117
4436401;5AT;4436401;SMS;PALESTRA;1;1; - ;;117
4436401;2QL;4436401;SUPPLENZA PROVV. D;A318;1;2; - ;;117
4436401;2NE;4436401;SMS;PALESTRA;1;4; - ;;117
4436401;2PE;4436401;SMS;PALESTRA;1;5; - ;;117
4436401;1PE;4436401;SMS;PALESTRA;1;6; - ;;117
4436401;1NE;4436401;SMS;PALESTRA;2;1; - ;;117
4436401;1PE;4436401;SMS;PALESTRA;2;2; - ;;117
4436401;3AE;4436401;SMS;PALESTRA;3;1; - ;;117
4436401;5AT;4436401;SMS;PALESTRA;3;2; - ;;117
4436401;1NE;4436401;SMS;PALESTRA;3;3; - ;;117
4436401;;4436401;D1;;3;4; - ;;117
4436401;5AE;4436401;SMS;PALESTRA;3;5; - ;;117
4436401;5AE;4436401;SMS;PALESTRA;4;5; - ;;117
4436401;2PE;4436401;SMS;PALESTRA;4;6; - ;;117
4436401;2PE;4436401;SMS;PALESTRA;5;2; - ;;117
4436401;3AE;4436401;SMS;PALESTRA;5;3; - ;;117
4436401;4AE;4436401;SMS;PALESTRA;5;4; - ;;117
4436401;1PE;4436401;SMS;PALESTRA;5;6; - ;;117
5247889;1QL;5247889;SUPPLENZA PROVV. D;A319;1;3; - ;;117
5247889;;5247889;D1;;1;5; - ;;117
5247889;1ME;5247889;CHI;L015;1;6; - ;;117
5247889;2PE;5247889;CHI;L019;2;4; - ;;117
5247889;1OE;5247889;CHI;L015;2;5; - ;;117
5247889;;5247889;D1;;2;6; - ;;117
5247889;1PE;5247889;CHI;L015;3;1; - ;;117
5247889;1NE;5247889;CHI;L015;3;2; - ;;117
5247889;2NE;5247889;CHI;L019;3;3; - ;;117
5247889;;5247889;D1;;3;4; - ;;117
5247889;2SE;5247889;CHI;L019;3;5; - ;;117
5247889;1SE;5247889;CHI;L015;4;1; - ;;117
5247889;1QL;5247889;SUPPLENZA PROVV. D;A319;4;2; - ;;117
